Company;Year;pos;neg;unc;SR;NFE;ISIN;Date_SRNFE;Date_AR;report_size_SRNFE;report_sentence_SRNFE;report_words_SRNFE;is_gri;report_size_AR;report_sentence_AR;report_words_AR;pfad
einhell germany;2019;97;121;158;1;0;DE0005654933;2020-04-06;2021-04-22;62;9998;16257;0;62;8734;41333;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Einhell Germany\SR\Einhell Germany2019_SR.pdf
einhell germany;2020;127;141;165;1;0;DE0005654933;2021-04-29;2021-04-22;68;11708;18096;1;68;8734;41333;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Einhell Germany\SR\Einhell Germany2020_SR.pdf
elringklinger ag;2019;36;72;29;1;1;DE0007856023;2020-03-26;2021-03-29;18;1404;6304;0;18;15071;67245;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\ELRINGKLINGER AG\SR\ELRINGKLINGER AG2019_NFB.pdf
elringklinger ag;2019;54;47;26;1;0;DE0007856023;2020-12-07;2021-03-29;25;744;7513;0;25;15071;67245;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\ELRINGKLINGER AG\SR\ELRINGKLINGER AG2019_SR.pdf
elringklinger ag;2020;40;74;27;1;1;DE0007856023;2021-03-29;2021-03-29;20;1489;6879;0;20;15071;67245;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\ELRINGKLINGER AG\SR\ELRINGKLINGER AG2020_NFB.pdf
encavis;2020;98;59;36;1;0;DE0006095003;2021-03-23;2021-03-19;42;1042;9691;0;42;16800;87492;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\ENCAVIS\SR\ENCAVIS2020_SR.pdf
evonik industries ag;2019;0;5;5;1;1;DE000EVNK013;2020-03-03;2021-03-15;4;205;626;1;4;11074;98807;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\EVONIK INDUSTRIES AG\SR\EVONIK INDUSTRIES AG2019_NFB.pdf
evonik industries ag;2019;375;299;206;1;0;DE000EVNK013;2020-05-14;2021-03-15;104;5054;49320;1;104;11074;98807;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\EVONIK INDUSTRIES AG\SR\EVONIK INDUSTRIES AG2019_SR.pdf
evonik industries ag;2020;0;5;4;1;1;DE000EVNK013;2021-03-03;2021-03-15;4;203;566;1;4;11074;98807;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\EVONIK INDUSTRIES AG\SR\EVONIK INDUSTRIES AG2020_NFB.pdf
evonik industries ag;2020;492;373;239;1;0;DE000EVNK013;2021-03-12;2021-03-15;129;6939;62328;1;129;11074;98807;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\EVONIK INDUSTRIES AG\SR\EVONIK INDUSTRIES AG2020_SR.pdf
evotec ag;2019;106;45;33;1;1;DE0005664809;2020-03-20;2021-04-13;14;714;8169;0;14;14837;77613;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\EVOTEC AG\SR\EVOTEC AG2019_NFB.pdf
evotec ag;2020;196;109;56;1;0;DE0005664809;2021-03-25;2021-04-13;32;3043;16348;0;32;14837;77613;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\EVOTEC AG\SR\EVOTEC AG2020_SR.pdf
fielmann ag;2019;113;114;57;1;0;DE0005772206;2020-04-23;2021-04-28;60;3099;18973;1;60;12831;65065;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FIELMANN AG\SR\FIELMANN AG2019_SR.pdf
fielmann ag;2020;143;156;75;1;0;DE0005772206;2021-04-28;2021-04-28;72;3493;24028;1;72;12831;65065;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FIELMANN AG\SR\FIELMANN AG2020_SR.pdf
first sensor;2020;44;48;30;1;0;DE0007201907;2021-04-30;2021-04-30;14;979;6002;1;14;17254;63838;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\First Sensor\SR\First Sensor2020_SR.pdf
francotyp-postalia;2019;408;182;213;1;0;DE000FPH9000;2020-04-30;2021-04-28;50;3617;39454;1;50;18540;69288;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Francotyp-Postalia\SR\Francotyp-Postalia2019_SR.pdf
francotyp-postalia;2020;324;175;206;1;0;DE000FPH9000;2021-04-27;2021-04-28;45;3044;33802;1;45;18540;69288;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Francotyp-Postalia\SR\Francotyp-Postalia2020_SR.pdf
fraport ag ffm.airport;2019;301;179;114;1;0;DE0005773303;2020-05-05;2021-03-08;92;3317;29409;1;92;18149;171181;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FRAPORT AG FFM.AIRPORT\SR\FRAPORT AG FFM.AIRPORT2019_SR.pdf
fresen.med.care kgaa;2019;179;201;71;1;1;DE0005785802;2020-03-19;2021-03-17;43;1544;19766;1;43;1159;15017;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FRESEN.MED.CARE KGAA\SR\FRESEN.MED.CARE KGAA2019_NFB.pdf
fresen.med.care kgaa;2020;124;88;58;1;1;DE0005785802;2021-03-17;2021-03-17;28;1211;15017;1;28;1159;15017;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FRESEN.MED.CARE KGAA\SR\FRESEN.MED.CARE KGAA2020_NFB.pdf
fresenius se;2019;273;224;105;1;1;DE0005785638;2020-03-03;2021-03-01;47;6219;28481;1;47;33412;175397;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FRESENIUS SE\SR\FRESENIUS SE2019_NFB.pdf
fresenius se;2020;431;334;226;1;1;DE0005785638;2021-03-01;2021-03-01;83;10666;47585;1;83;33412;175397;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FRESENIUS SE\SR\FRESENIUS SE2020_NFB.pdf
fuchs petrol.ag;2019;52;37;21;1;0;DE0005790430;2020-06-10;2021-03-02;20;479;5513;0;20;7889;68984;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FUCHS PETROL.AG\SR\FUCHS PETROL.AG2019_SR.pdf
fuchs petrol.ag;2020;102;70;38;1;0;DE0005790430;2021-07-16;2021-03-02;36;1017;10792;0;36;7889;68984;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\FUCHS PETROL.AG\SR\FUCHS PETROL.AG2020_SR.pdf
gea group ag;2019;147;192;63;1;0;DE0006602006;2020-03-16;2021-03-03;52;2891;19098;1;52;12910;91775;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GEA GROUP AG\SR\GEA GROUP AG2019_SR.pdf
gea group ag;2020;216;266;121;1;0;DE0006602006;2021-03-03;2021-03-03;97;3591;33152;1;97;12910;91775;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GEA GROUP AG\SR\GEA GROUP AG2020_SR.pdf
gelsenwasser;2020;282;167;115;1;0;DE0007760001;2021-03-30;2021-04-28;90;7567;33127;0;90;12736;52184;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GELSENWASSER\SR\GELSENWASSER2020_SR.pdf
gesco;2019;32;38;27;1;1;DE000A1K0201;2019-07-04;2021-04-26;20;1267;4617;1;20;14527;51098;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Gesco\SR\Gesco2018_&_2019_NFB.pdf
gesco;2019;27;32;23;1;1;DE000A1K0201;2020-04-20;2021-04-26;9;287;3484;1;9;14527;51098;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Gesco\SR\Gesco2019_NFB.pdf
gesco;2020;26;31;22;1;1;DE000A1K0201;2021-04-26;2021-04-26;14;1166;3674;1;14;14527;51098;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Gesco\SR\Gesco2020_NFB.pdf
gft technologies se;2019;27;40;18;1;1;DE0005800601;2020-04-14;2021-03-30;11;567;3478;1;11;7999;58277;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GFT TECHNOLOGIES SE\SR\GFT TECHNOLOGIES SE2019_NFB.pdf
gft technologies se;2020;24;49;44;1;1;DE0005800601;2021-03-30;2021-03-30;28;1249;5198;1;28;7999;58277;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GFT TECHNOLOGIES SE\SR\GFT TECHNOLOGIES SE2020_NFB.pdf
gigaset ag;2019;2950;3414;1635;1;1;DE0005156004;2020-04-16;2021-04-14;67;71557;358090;1;67;12704;69643;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GIGASET AG\SR\GIGASET AG2019_NFB.pdf
gigaset ag;2020;2812;3838;1712;1;1;DE0005156004;2021-04-08;2021-04-14;76;82842;396666;1;76;12704;69643;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GIGASET AG\SR\GIGASET AG2020_NFB.pdf
gk software;2020;40;36;16;1;0;DE0007571424;2021-05-05;2021-05-05;33;895;4593;0;33;891;4593;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\GK SOFTWARE\SR\GK SOFTWARE2020_SR.pdf
grammer;2019;85;46;37;1;1;DE0005895403;2020-03-30;2021-03-30;19;848;8069;1;19;10824;80071;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Grammer\SR\Grammer2019_NFB.pdf
grammer;2020;89;64;46;1;1;DE0005895403;2021-03-30;2021-03-30;18;1016;9449;1;18;10824;80071;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Grammer\SR\Grammer2020_NFB.pdf
hamburg.hafen u.log.a-sp;2019;42;43;19;1;1;DE000A0S8488;2020-03-24;2021-04-02;19;691;5477;1;19;13126;78623;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HAMBURG.HAFEN U.LOG.A-SP\SR\HAMBURG.HAFEN U.LOG.A-SP2019_NFB.pdf
hamburg.hafen u.log.a-sp;2019;112;73;64;1;0;DE000A0S8488;2020-03-24;2021-04-02;41;1573;13611;1;41;13126;78623;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HAMBURG.HAFEN U.LOG.A-SP\SR\HAMBURG.HAFEN U.LOG.A-SP2019_SR.pdf
hamburg.hafen u.log.a-sp;2020;47;44;20;1;1;DE000A0S8488;2021-03-25;2021-04-02;18;849;5864;1;18;13126;78623;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HAMBURG.HAFEN U.LOG.A-SP\SR\HAMBURG.HAFEN U.LOG.A-SP2020_NFB.pdf
hamburg.hafen u.log.a-sp;2020;145;100;70;1;0;DE000A0S8488;2021-03-25;2021-04-02;44;1876;16113;1;44;13126;78623;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HAMBURG.HAFEN U.LOG.A-SP\SR\HAMBURG.HAFEN U.LOG.A-SP2020_SR.pdf
hanseyachts;2019;32;46;12;1;1;DE000A0KF6M8;2019-10-24;2020-11-27;13;2126;3332;1;13;8888;33890;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HanseYachts\SR\HanseYachts2018_&_2019_NFB.pdf
hanseyachts;2020;36;46;13;1;1;DE000A0KF6M8;2020-10-28;2020-11-27;13;2132;3405;1;13;8888;33890;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HanseYachts\SR\HanseYachts2019_&_2020_NFB.pdf
hawesko;2019;93;65;39;1;0;DE0006042708;2020-04-29;2021-04-19;15;823;7840;0;15;7877;51180;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HAWESKO\SR\HAWESKO2019_SR.pdf
hawesko;2020;100;76;32;1;0;DE0006042708;2021-04-20;2021-04-19;15;993;8905;0;15;7877;51180;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HAWESKO\SR\HAWESKO2020_SR.pdf
heidelbergcement ag;2019;335;154;85;1;0;DE0006047004;2020-06-19;2021-03-25;96;6899;27309;1;96;18925;109090;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HEIDELBERGCEMENT AG\SR\HEIDELBERGCEMENT AG2019_SR.pdf
henkel ag+co.kgaa;2019;671;399;268;1;0;DE0006048432;['2020-03-03T18:25:04Z', '2020-03-03T12:13:26Z'];2021-03-01;227;15610;71828;1;227;15383;117714;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HENKEL AG+CO.KGAA\SR\HENKEL AG+CO.KGAA2019_SR.pdf
henkel ag+co.kgaa;2020;877;453;303;1;0;DE0006048432;['2021-02-26T17:20:53Z', '2021-03-01T11:44:14Z'];2021-03-01;258;18374;86916;1;258;15383;117714;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HENKEL AG+CO.KGAA\SR\HENKEL AG+CO.KGAA2020_SR.pdf
hornbach;2019;40;35;18;1;1;DE0006084403;2019-05-23;2020-06-16;17;644;7185;0;17;8113;71018;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HORNBACH\SR\HORNBACH2018_&_2019_NFB.pdf
hornbach;2020;41;37;23;1;1;DE0006084403;2020-05-21;2020-06-16;16;593;6257;0;16;8113;71018;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HORNBACH\SR\HORNBACH2019_&_2020_NFB.pdf
hugo boss ag;2019;257;209;112;1;0;DE000A1PHFF7;2020-12-16;2021-03-10;93;4906;30126;1;93;14433;60891;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HUGO BOSS AG\SR\HUGO BOSS AG2019_SR.pdf
hugo boss ag;2020;257;236;121;1;0;DE000A1PHFF7;2021-05-03;2021-03-10;99;5137;32482;1;99;14433;60891;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\HUGO BOSS AG\SR\HUGO BOSS AG2020_SR.pdf
indus;2020;49;78;37;1;1;DE0005855183;2021-03-23;2021-04-29;26;1627;9436;0;26;19187;68838;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\INDUS\SR\INDUS2020_NFB.pdf
infineon tech.ag;2019;176;128;74;1;0;DE0006231004;2019-11-21;2020-11-20;60;2425;20383;1;60;11257;106556;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\INFINEON TECH.AG\SR\INFINEON TECH.AG2019_SR.pdf
infineon tech.ag;2020;216;153;86;1;0;DE0006231004;2020-11-20;2020-11-20;68;2791;24413;1;68;11257;106556;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\INFINEON TECH.AG\SR\INFINEON TECH.AG2020_SR.pdf
init innovation in traffic systems;2019;21;23;14;1;1;DE0005759807;2020-03-17;2021-03-19;9;349;3222;0;9;10118;51208;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\init innovation in traffic systems\SR\init innovation in traffic systems2019_NFB.pdf
init innovation in traffic systems;2020;22;23;13;1;1;DE0005759807;2021-03-03;2021-03-19;10;925;3734;0;10;10118;51208;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\init innovation in traffic systems\SR\init innovation in traffic systems2020_NFB.pdf
isra vision;2019;48;23;11;1;1;DE0005488100;2020-01-31;2021-02-01;6;452;2607;0;6;6654;39217;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\ISRA VISION\SR\ISRA VISION2018_&_2019_NFB.pdf
isra vision;2020;49;22;14;1;1;DE0005488100;2021-01-25;2021-02-01;6;467;2712;0;6;6654;39217;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\ISRA VISION\SR\ISRA VISION2019_&_2020_NFB.pdf
ivu traffic;2019;48;38;32;1;0;DE0007448508;2020-03-26;2021-03-24;29;703;6344;1;29;4875;36017;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\IVU Traffic\SR\IVU Traffic2019_SR.pdf
khd humboldt wedag international;2019;28;69;29;1;1;DE0006578008;2020-03-05;2021-03-11;18;1900;4134;0;18;7770;58545;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KHD Humboldt Wedag International\SR\KHD Humboldt Wedag International2019_NFB.pdf
khd humboldt wedag international;2020;27;66;29;1;1;DE0006578008;2021-03-02;2021-03-11;18;1437;4136;0;18;7770;58545;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KHD Humboldt Wedag International\SR\KHD Humboldt Wedag International2020_NFB.pdf
kion group ag;2019;95;133;71;1;0;DE000KGX8881;2020-05-06;2021-03-01;59;2215;20421;1;59;20465;109648;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KION GROUP AG\SR\KION GROUP AG2019_SR.pdf
kion group ag;2020;115;157;70;1;0;DE000KGX8881;2021-04-27;2021-03-01;61;2650;22513;1;61;20465;109648;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KION GROUP AG\SR\KION GROUP AG2020_SR.pdf
kloeckner + co se;2019;102;89;41;1;1;DE000KC01000;2020-03-30;2021-03-09;27;826;12184;0;27;16175;120940;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KLOECKNER + CO SE\SR\KLOECKNER + CO SE2019_NFB.pdf
kloeckner + co se;2020;126;104;39;1;1;DE000KC01000;2021-03-09;2021-03-09;33;1252;15337;0;33;16175;120940;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KLOECKNER + CO SE\SR\KLOECKNER + CO SE2020_NFB.pdf
kps;2019;67;40;25;1;0;DE000A1A6V48;2020-01-23;2021-01-21;16;583;5526;0;16;7602;45745;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KPS\SR\KPS2018_&_2019_SR.pdf
kps;2020;79;46;33;1;0;DE000A1A6V48;2021-01-22;2021-01-21;16;680;5893;0;16;7602;45745;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KPS\SR\KPS2019_&_2020_SR.pdf
krones ag;2019;115;79;46;1;1;DE0006335003;2020-03-19;2021-03-21;60;6605;21141;1;60;12327;62243;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KRONES AG\SR\KRONES AG2019_NFB.pdf
krones ag;2020;167;116;67;1;1;DE0006335003;2021-03-15;2021-03-21;70;3723;23797;1;70;12327;62243;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KRONES AG\SR\KRONES AG2020_NFB.pdf
kuka ag;2019;306;131;134;1;0;DE0006204407;2020-10-22;2021-03-24;68;2295;21082;1;68;8509;68942;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KUKA AG\SR\KUKA AG2019_SR.pdf
kuka ag;2020;346;153;105;1;0;DE0006204407;2021-04-29;2021-03-24;65;2327;21359;1;65;8509;68942;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KUKA AG\SR\KUKA AG2020_SR.pdf
kws saat;2019;15;24;26;1;0;DE0007074007;2019-10-23;2020-10-22;29;895;6180;1;29;14645;55013;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KWS SAAT\SR\KWS SAAT2018_&_2019_SR.pdf
kws saat;2020;152;109;90;1;0;DE0007074007;2020-10-30;2020-10-22;73;4424;19087;1;73;14645;55013;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\KWS SAAT\SR\KWS SAAT2019_&_2020_SR.pdf
lanxess ag;2019;201;122;78;1;1;DE0005470405;2020-03-18;2021-03-09;46;4856;22507;1;46;14447;126956;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\LANXESS AG\SR\LANXESS AG2019_NFB.pdf
lanxess ag;2020;205;119;85;1;1;DE0005470405;2021-03-18;2021-03-09;49;4782;21262;1;49;14447;126956;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\LANXESS AG\SR\LANXESS AG2020_NFB.pdf
leifheit;2019;130;67;58;1;0;DE0006464506;2020-03-24;2021-03-23;38;1560;12918;1;38;8478;64156;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\LEIFHEIT\SR\LEIFHEIT2019_SR.pdf
leifheit;2020;164;80;76;1;0;DE0006464506;2021-03-22;2021-03-23;48;2120;16085;1;48;8478;64156;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\LEIFHEIT\SR\LEIFHEIT2020_SR.pdf
leoni ag;2019;50;70;39;1;0;DE0005408884;2020-07-15;2021-03-16;34;2080;8461;1;34;21403;100666;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\LEONI AG\SR\LEONI AG2019_SR.pdf
leoni ag;2020;61;60;40;1;0;DE0005408884;2021-07-13;2021-03-16;36;1640;9140;1;36;21403;100666;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\LEONI AG\SR\LEONI AG2020_SR.pdf
ludwig beck am rathauseck - textilhaus feldmeier;2019;28;28;5;1;1;DE0005199905;2020-03-25;2021-03-23;7;591;1975;0;7;5555;24908;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Ludwig Beck am Rathauseck - Textilhaus Feldmeier\SR\Ludwig Beck am Rathauseck - Textilhaus Feldmeier2019_NFB.pdf
lufthansa ag;2019;487;232;161;1;0;DE0008232125;2019-06-05;2021-03-04;139;4854;47403;1;139;18589;148619;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\LUFTHANSA AG\SR\LUFTHANSA AG2019_SR.pdf
mainova;2019;159;119;76;1;0;DE0006553464;2020-05-15;2021-03-25;61;2690;20030;1;61;11514;75689;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Mainova\SR\Mainova2019_SR.pdf
mainova;2020;109;113;42;1;1;DE0006553464;2021-03-29;2021-03-25;25;1078;11063;1;25;11514;75689;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Mainova\SR\Mainova2020_NFB.pdf
mainova;2020;76;25;28;1;0;DE0006553464;2021-03-25;2021-03-25;52;1155;8073;1;52;11514;75689;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Mainova\SR\Mainova2020_SR.pdf
man se;2019;209;127;80;1;0;DE0005937007;2020-06-04;2021-03-29;68;2365;19696;1;68;9900;47163;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\MAN SE\SR\MAN SE2019_SR.pdf
man se;2020;210;143;89;1;0;DE0005937007;2021-06-07;2021-03-29;71;2639;21910;1;71;9900;47163;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\MAN SE\SR\MAN SE2020_SR.pdf
manz automation ag;2019;49;54;25;1;0;DE000A0JQ5U3;2020-03-25;2021-03-29;37;2034;6739;0;37;9900;47163;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\MANZ AUTOMATION AG\SR\MANZ AUTOMATION AG2019_SR.pdf
manz automation ag;2020;55;79;32;1;0;DE000A0JQ5U3;2021-03-29;2021-03-29;43;1859;8861;0;43;9900;47163;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\MANZ AUTOMATION AG\SR\MANZ AUTOMATION AG2020_SR.pdf
masterflex;2019;68;35;18;1;1;DE0005492938;2020-03-30;2021-03-30;20;687;6079;0;20;6011;51391;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Masterflex\SR\Masterflex2019_NFB.pdf
masterflex;2020;74;35;20;1;1;DE0005492938;2021-02-08;2021-03-30;21;695;6492;0;21;6011;51391;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\Masterflex\SR\Masterflex2020_NFB.pdf
maternus-kliniken;2019;83;27;32;1;1;DE0006044001;2020-04-30;2021-04-29;15;1069;5228;0;15;5156;42902;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2019-2020_Stand 13.09.2021\MATERNUS-Kliniken\SR\MATERNUS-Kliniken2019_NFB.pdf
